cell_AcrAB-TolC,cell_antibiotic,cell_AcrAB-TolC_RNA,cell_porin,environment_antibiotic,global_volume,global_growth_rate,global_dead,global_mass,cell_counts_AcrAB-TolC,cell_counts_antibiotic,cell_counts_AcrAB-TolC_RNA,cell_counts_porin,time
0.8911853431082339,0.11001621160330856,0.001,1.0,0.999999999981869,2.3098819198337273,0.00028876962325730023,0.0,2540.8701118170998,1239319.0,152993.0,1390.0,1390641.0,2218.0
0.8912941577651257,0.11005109397044768,0.001,1.0,0.999999999981861,2.3105491362373156,0.00028876962325727785,0.0,2541.6040498610473,1239828.0,153085.0,1391.0,1391043.0,2219.0
0.8914028636073605,0.11008596556512701,0.001,1.0,0.999999999981853,2.3112165453683873,0.00028876962325716536,0.0,2542.3381999052262,1240338.0,153178.0,1391.0,1391445.0,2220.0
0.8915114607437532,0.11012082639192601,0.001,1.0,0.999999999981845,2.3118841472826124,0.000288769623257162,0.0,2543.0725620108738,1240847.0,153271.0,1391.0,1391847.0,2221.0
0.8916199492830095,0.11015567645542286,0.001,1.0,0.999999999981837,2.312551942035677,0.00028876962325728603,0.0,2543.8071362392448,1241357.0,153364.0,1392.0,1392249.0,2222.0
0.8917283293337265,0.11019051576019441,0.001,1.0,0.9999999999818289,2.313219929683283,0.00028876962325719626,0.0,2544.541922651611,1241866.0,153456.0,1392.0,1392651.0,2223.0
0.8918366010043928,0.11022534431081618,0.001,1.0,0.9999999999818208,2.313888110281148,0.0002887696232572645,0.0,2545.276921309263,1242376.0,153549.0,1393.0,1393053.0,2224.0
0.8919447644033883,0.11026016211186239,0.001,1.0,0.9999999999818127,2.3145564838850072,0.0002887696232573243,0.0,2546.012132273508,1242885.0,153642.0,1393.0,1393455.0,2225.0
0.892052819638985,0.1102949691679059,0.001,1.0,0.9999999999818046,2.3152250505506107,0.0002887696232572075,0.0,2546.7475556056716,1243395.0,153735.0,1393.0,1393858.0,2226.0
0.892160766819346,0.11032976548351828,0.001,1.0,0.9999999999817965,2.3158938103337245,0.0002887696232572794,0.0,2547.483191367097,1243905.0,153828.0,1394.0,1394261.0,2227.0
0.8922686060525267,0.11036455106326974,0.001,1.0,0.9999999999817883,2.3165627632901313,0.0002887696232571894,0.0,2548.2190396191445,1244414.0,153921.0,1394.0,1394663.0,2228.0
0.8923763374464742,0.11039932591172918,0.001,1.0,0.9999999999817802,2.3172319094756304,0.00028876962325729855,0.0,2548.9551004231935,1244924.0,154014.0,1395.0,1395066.0,2229.0
